,unplug_hourTime,Count,dayofweek,hour,typeofday
1682,2019-09-29 07:00:00+00:00,188,6,7,weekend
1683,2019-09-29 08:00:00+00:00,272,6,8,weekend
1684,2019-09-29 09:00:00+00:00,403,6,9,weekend
1685,2019-09-29 10:00:00+00:00,449,6,10,weekend
1686,2019-09-29 11:00:00+00:00,539,6,11,weekend
1687,2019-09-29 12:00:00+00:00,519,6,12,weekend
1688,2019-09-29 13:00:00+00:00,434,6,13,weekend
1689,2019-09-29 14:00:00+00:00,485,6,14,weekend
1690,2019-09-29 15:00:00+00:00,644,6,15,weekend
1691,2019-09-29 16:00:00+00:00,550,6,16,weekend
1692,2019-09-29 17:00:00+00:00,623,6,17,weekend
1693,2019-09-29 18:00:00+00:00,632,6,18,weekend
1694,2019-09-29 19:00:00+00:00,471,6,19,weekend
1695,2019-09-29 20:00:00+00:00,411,6,20,weekend
1696,2019-09-29 21:00:00+00:00,343,6,21,weekend
1697,2019-09-29 22:00:00+00:00,260,6,22,weekend
1698,2019-09-29 23:00:00+00:00,142,6,23,weekend
1699,2019-09-30 00:00:00+00:00,78,0,0,workingday
1700,2019-09-30 01:00:00+00:00,47,0,1,workingday
1701,2019-09-30 02:00:00+00:00,31,0,2,workingday
1702,2019-09-30 03:00:00+00:00,59,0,3,workingday
1703,2019-09-30 04:00:00+00:00,135,0,4,workingday
1704,2019-09-30 05:00:00+00:00,527,0,5,workingday
1705,2019-09-30 06:00:00+00:00,1189,0,6,workingday
1706,2019-09-30 07:00:00+00:00,947,0,7,workingday
1707,2019-09-30 08:00:00+00:00,433,0,8,workingday
1708,2019-09-30 09:00:00+00:00,385,0,9,workingday
1709,2019-09-30 10:00:00+00:00,417,0,10,workingday
1710,2019-09-30 11:00:00+00:00,576,0,11,workingday
1711,2019-09-30 12:00:00+00:00,999,0,12,workingday
1712,2019-09-30 13:00:00+00:00,998,0,13,workingday
1713,2019-09-30 14:00:00+00:00,770,0,14,workingday
1714,2019-09-30 15:00:00+00:00,864,0,15,workingday
1715,2019-09-30 16:00:00+00:00,1285,0,16,workingday
1716,2019-09-30 17:00:00+00:00,1136,0,17,workingday
1717,2019-09-30 18:00:00+00:00,989,0,18,workingday
1718,2019-09-30 19:00:00+00:00,632,0,19,workingday
1719,2019-09-30 20:00:00+00:00,411,0,20,workingday
1720,2019-09-30 21:00:00+00:00,300,0,21,workingday
1721,2019-09-30 22:00:00+00:00,244,0,22,workingday
1722,2019-09-30 23:00:00+00:00,140,0,23,workingday
1723,2019-10-01 00:00:00+00:00,75,1,0,workingday
1724,2019-10-01 01:00:00+00:00,50,1,1,workingday
1725,2019-10-01 02:00:00+00:00,18,1,2,workingday
1726,2019-10-01 03:00:00+00:00,50,1,3,workingday
1727,2019-10-01 04:00:00+00:00,145,1,4,workingday
1728,2019-10-01 05:00:00+00:00,608,1,5,workingday
1729,2019-10-01 06:00:00+00:00,1333,1,6,workingday
1730,2019-10-01 07:00:00+00:00,1038,1,7,workingday
1731,2019-10-01 08:00:00+00:00,524,1,8,workingday
1732,2019-10-01 09:00:00+00:00,452,1,9,workingday
1733,2019-10-01 10:00:00+00:00,508,1,10,workingday
1734,2019-10-01 11:00:00+00:00,641,1,11,workingday
1735,2019-10-01 12:00:00+00:00,979,1,12,workingday
1736,2019-10-01 13:00:00+00:00,978,1,13,workingday
1737,2019-10-01 14:00:00+00:00,870,1,14,workingday
1738,2019-10-01 15:00:00+00:00,956,1,15,workingday
1739,2019-10-01 16:00:00+00:00,1400,1,16,workingday
1740,2019-10-01 17:00:00+00:00,1223,1,17,workingday
1741,2019-10-01 18:00:00+00:00,979,1,18,workingday
1742,2019-10-01 19:00:00+00:00,706,1,19,workingday
1743,2019-10-01 20:00:00+00:00,475,1,20,workingday
1744,2019-10-01 21:00:00+00:00,446,1,21,workingday
1745,2019-10-01 22:00:00+00:00,273,1,22,workingday
1746,2019-10-01 23:00:00+00:00,155,1,23,workingday
1747,2019-10-02 00:00:00+00:00,77,2,0,workingday
1748,2019-10-02 01:00:00+00:00,50,2,1,workingday
1749,2019-10-02 02:00:00+00:00,44,2,2,workingday
1750,2019-10-02 03:00:00+00:00,33,2,3,workingday
1751,2019-10-02 04:00:00+00:00,129,2,4,workingday
1752,2019-10-02 05:00:00+00:00,582,2,5,workingday
1753,2019-10-02 06:00:00+00:00,1329,2,6,workingday
1754,2019-10-02 07:00:00+00:00,1002,2,7,workingday
1755,2019-10-02 08:00:00+00:00,502,2,8,workingday
1756,2019-10-02 09:00:00+00:00,460,2,9,workingday
1757,2019-10-02 10:00:00+00:00,463,2,10,workingday
1758,2019-10-02 11:00:00+00:00,614,2,11,workingday
1759,2019-10-02 12:00:00+00:00,999,2,12,workingday
1760,2019-10-02 13:00:00+00:00,970,2,13,workingday
1761,2019-10-02 14:00:00+00:00,876,2,14,workingday
1762,2019-10-02 15:00:00+00:00,947,2,15,workingday
1763,2019-10-02 16:00:00+00:00,1280,2,16,workingday
1764,2019-10-02 17:00:00+00:00,1241,2,17,workingday
1765,2019-10-02 18:00:00+00:00,1053,2,18,workingday
1766,2019-10-02 19:00:00+00:00,709,2,19,workingday
1767,2019-10-02 20:00:00+00:00,490,2,20,workingday
1768,2019-10-02 21:00:00+00:00,404,2,21,workingday
1769,2019-10-02 22:00:00+00:00,327,2,22,workingday
1770,2019-10-02 23:00:00+00:00,199,2,23,workingday
1771,2019-10-03 00:00:00+00:00,88,3,0,workingday
1772,2019-10-03 01:00:00+00:00,63,3,1,workingday
1773,2019-10-03 02:00:00+00:00,38,3,2,workingday
1774,2019-10-03 03:00:00+00:00,41,3,3,workingday
1775,2019-10-03 04:00:00+00:00,134,3,4,workingday
1776,2019-10-03 05:00:00+00:00,548,3,5,workingday
1777,2019-10-03 06:00:00+00:00,1312,3,6,workingday
1778,2019-10-03 07:00:00+00:00,1110,3,7,workingday
1779,2019-10-03 08:00:00+00:00,538,3,8,workingday
1780,2019-10-03 09:00:00+00:00,456,3,9,workingday
1781,2019-10-03 10:00:00+00:00,498,3,10,workingday
1782,2019-10-03 11:00:00+00:00,630,3,11,workingday
1783,2019-10-03 12:00:00+00:00,948,3,12,workingday
1784,2019-10-03 13:00:00+00:00,1001,3,13,workingday
1785,2019-10-03 14:00:00+00:00,835,3,14,workingday
1786,2019-10-03 15:00:00+00:00,927,3,15,workingday
1787,2019-10-03 16:00:00+00:00,1373,3,16,workingday
1788,2019-10-03 17:00:00+00:00,1306,3,17,workingday
1789,2019-10-03 18:00:00+00:00,1090,3,18,workingday
1790,2019-10-03 19:00:00+00:00,754,3,19,workingday
1791,2019-10-03 20:00:00+00:00,583,3,20,workingday
1792,2019-10-03 21:00:00+00:00,489,3,21,workingday
1793,2019-10-03 22:00:00+00:00,453,3,22,workingday
1794,2019-10-03 23:00:00+00:00,233,3,23,workingday
1795,2019-10-04 00:00:00+00:00,167,4,0,friday
1796,2019-10-04 01:00:00+00:00,83,4,1,friday
1797,2019-10-04 02:00:00+00:00,55,4,2,friday
1798,2019-10-04 03:00:00+00:00,73,4,3,friday
1799,2019-10-04 04:00:00+00:00,131,4,4,friday
1800,2019-10-04 05:00:00+00:00,595,4,5,friday
1801,2019-10-04 06:00:00+00:00,1208,4,6,friday
1802,2019-10-04 07:00:00+00:00,1062,4,7,friday
1803,2019-10-04 08:00:00+00:00,455,4,8,friday
1804,2019-10-04 09:00:00+00:00,420,4,9,friday
1805,2019-10-04 10:00:00+00:00,476,4,10,friday
1806,2019-10-04 11:00:00+00:00,634,4,11,friday
1807,2019-10-04 12:00:00+00:00,1191,4,12,friday
1808,2019-10-04 13:00:00+00:00,1299,4,13,friday
1809,2019-10-04 14:00:00+00:00,860,4,14,friday
1810,2019-10-04 15:00:00+00:00,877,4,15,friday
1811,2019-10-04 16:00:00+00:00,905,4,16,friday
1812,2019-10-04 17:00:00+00:00,901,4,17,friday
1813,2019-10-04 18:00:00+00:00,891,4,18,friday
1814,2019-10-04 19:00:00+00:00,679,4,19,friday
1815,2019-10-04 20:00:00+00:00,519,4,20,friday
1816,2019-10-04 21:00:00+00:00,431,4,21,friday
1817,2019-10-04 22:00:00+00:00,540,4,22,friday
1818,2019-10-04 23:00:00+00:00,445,4,23,friday
1819,2019-10-05 00:00:00+00:00,402,5,0,weekend
1820,2019-10-05 01:00:00+00:00,279,5,1,weekend
1821,2019-10-05 02:00:00+00:00,225,5,2,weekend
1822,2019-10-05 03:00:00+00:00,135,5,3,weekend
1823,2019-10-05 04:00:00+00:00,111,5,4,weekend
1824,2019-10-05 05:00:00+00:00,90,5,5,weekend
1825,2019-10-05 06:00:00+00:00,168,5,6,weekend
1826,2019-10-05 07:00:00+00:00,320,5,7,weekend
1827,2019-10-05 08:00:00+00:00,369,5,8,weekend
1828,2019-10-05 09:00:00+00:00,408,5,9,weekend
1829,2019-10-05 10:00:00+00:00,560,5,10,weekend
1830,2019-10-05 11:00:00+00:00,605,5,11,weekend
1831,2019-10-05 12:00:00+00:00,662,5,12,weekend
1832,2019-10-05 13:00:00+00:00,509,5,13,weekend
1833,2019-10-05 14:00:00+00:00,490,5,14,weekend
1834,2019-10-05 15:00:00+00:00,593,5,15,weekend
1835,2019-10-05 16:00:00+00:00,602,5,16,weekend
1836,2019-10-05 17:00:00+00:00,623,5,17,weekend
1837,2019-10-05 18:00:00+00:00,698,5,18,weekend
1838,2019-10-05 19:00:00+00:00,560,5,19,weekend
1839,2019-10-05 20:00:00+00:00,427,5,20,weekend
1840,2019-10-05 21:00:00+00:00,383,5,21,weekend
1841,2019-10-05 22:00:00+00:00,542,5,22,weekend
1842,2019-10-05 23:00:00+00:00,471,5,23,weekend
1843,2019-10-06 00:00:00+00:00,387,6,0,weekend
1844,2019-10-06 01:00:00+00:00,305,6,1,weekend
1845,2019-10-06 02:00:00+00:00,189,6,2,weekend
1846,2019-10-06 03:00:00+00:00,154,6,3,weekend
1847,2019-10-06 04:00:00+00:00,103,6,4,weekend
1848,2019-10-06 05:00:00+00:00,82,6,5,weekend
1849,2019-10-06 06:00:00+00:00,115,6,6,weekend
1850,2019-10-06 07:00:00+00:00,160,6,7,weekend
1851,2019-10-06 08:00:00+00:00,316,6,8,weekend
1852,2019-10-06 09:00:00+00:00,429,6,9,weekend
1853,2019-10-06 10:00:00+00:00,532,6,10,weekend
1854,2019-10-06 11:00:00+00:00,601,6,11,weekend
1855,2019-10-06 12:00:00+00:00,613,6,12,weekend
1856,2019-10-06 13:00:00+00:00,440,6,13,weekend
1857,2019-10-06 14:00:00+00:00,521,6,14,weekend
1858,2019-10-06 15:00:00+00:00,630,6,15,weekend
1859,2019-10-06 16:00:00+00:00,614,6,16,weekend
1860,2019-10-06 17:00:00+00:00,622,6,17,weekend
1861,2019-10-06 18:00:00+00:00,569,6,18,weekend
1862,2019-10-06 19:00:00+00:00,517,6,19,weekend
1863,2019-10-06 20:00:00+00:00,401,6,20,weekend
1864,2019-10-06 21:00:00+00:00,305,6,21,weekend
1865,2019-10-06 22:00:00+00:00,261,6,22,weekend
1866,2019-10-06 23:00:00+00:00,116,6,23,weekend
1867,2019-10-07 00:00:00+00:00,83,0,0,workingday
1868,2019-10-07 01:00:00+00:00,39,0,1,workingday
1869,2019-10-07 02:00:00+00:00,43,0,2,workingday
1870,2019-10-07 03:00:00+00:00,44,0,3,workingday
1871,2019-10-07 04:00:00+00:00,130,0,4,workingday
1872,2019-10-07 05:00:00+00:00,554,0,5,workingday
1873,2019-10-07 06:00:00+00:00,1205,0,6,workingday
1874,2019-10-07 07:00:00+00:00,938,0,7,workingday
1875,2019-10-07 08:00:00+00:00,424,0,8,workingday
1876,2019-10-07 09:00:00+00:00,395,0,9,workingday
1877,2019-10-07 10:00:00+00:00,425,0,10,workingday
1878,2019-10-07 11:00:00+00:00,580,0,11,workingday
1879,2019-10-07 12:00:00+00:00,918,0,12,workingday
1880,2019-10-07 13:00:00+00:00,934,0,13,workingday
1881,2019-10-07 14:00:00+00:00,777,0,14,workingday
1882,2019-10-07 15:00:00+00:00,860,0,15,workingday
1883,2019-10-07 16:00:00+00:00,1358,0,16,workingday
1884,2019-10-07 17:00:00+00:00,1190,0,17,workingday
1885,2019-10-07 18:00:00+00:00,957,0,18,workingday
1886,2019-10-07 19:00:00+00:00,674,0,19,workingday
1887,2019-10-07 20:00:00+00:00,467,0,20,workingday
1888,2019-10-07 21:00:00+00:00,319,0,21,workingday
1889,2019-10-07 22:00:00+00:00,265,0,22,workingday
1890,2019-10-07 23:00:00+00:00,155,0,23,workingday
1891,2019-10-08 00:00:00+00:00,71,1,0,workingday
1892,2019-10-08 01:00:00+00:00,39,1,1,workingday
1893,2019-10-08 02:00:00+00:00,24,1,2,workingday
1894,2019-10-08 03:00:00+00:00,42,1,3,workingday
1895,2019-10-08 04:00:00+00:00,145,1,4,workingday
1896,2019-10-08 05:00:00+00:00,608,1,5,workingday
1897,2019-10-08 06:00:00+00:00,1321,1,6,workingday
1898,2019-10-08 07:00:00+00:00,1096,1,7,workingday
1899,2019-10-08 08:00:00+00:00,474,1,8,workingday
1900,2019-10-08 09:00:00+00:00,450,1,9,workingday
1901,2019-10-08 10:00:00+00:00,498,1,10,workingday
1902,2019-10-08 11:00:00+00:00,632,1,11,workingday
1903,2019-10-08 12:00:00+00:00,1024,1,12,workingday
1904,2019-10-08 13:00:00+00:00,963,1,13,workingday
1905,2019-10-08 14:00:00+00:00,830,1,14,workingday
1906,2019-10-08 15:00:00+00:00,965,1,15,workingday
1907,2019-10-08 16:00:00+00:00,1339,1,16,workingday
1908,2019-10-08 17:00:00+00:00,1317,1,17,workingday
1909,2019-10-08 18:00:00+00:00,1026,1,18,workingday
1910,2019-10-08 19:00:00+00:00,796,1,19,workingday
1911,2019-10-08 20:00:00+00:00,505,1,20,workingday
1912,2019-10-08 21:00:00+00:00,383,1,21,workingday
1913,2019-10-08 22:00:00+00:00,313,1,22,workingday
1914,2019-10-08 23:00:00+00:00,155,1,23,workingday
1915,2019-10-09 00:00:00+00:00,98,2,0,workingday
1916,2019-10-09 01:00:00+00:00,58,2,1,workingday
1917,2019-10-09 02:00:00+00:00,27,2,2,workingday
1918,2019-10-09 03:00:00+00:00,43,2,3,workingday
1919,2019-10-09 04:00:00+00:00,134,2,4,workingday
1920,2019-10-09 05:00:00+00:00,588,2,5,workingday
1921,2019-10-09 06:00:00+00:00,1322,2,6,workingday
1922,2019-10-09 07:00:00+00:00,1066,2,7,workingday
1923,2019-10-09 08:00:00+00:00,504,2,8,workingday
1924,2019-10-09 09:00:00+00:00,474,2,9,workingday
1925,2019-10-09 10:00:00+00:00,438,2,10,workingday
1926,2019-10-09 11:00:00+00:00,616,2,11,workingday
1927,2019-10-09 12:00:00+00:00,1019,2,12,workingday
1928,2019-10-09 13:00:00+00:00,1021,2,13,workingday
1929,2019-10-09 14:00:00+00:00,906,2,14,workingday
1930,2019-10-09 15:00:00+00:00,980,2,15,workingday
1931,2019-10-09 16:00:00+00:00,1358,2,16,workingday
1932,2019-10-09 17:00:00+00:00,1271,2,17,workingday
1933,2019-10-09 18:00:00+00:00,1036,2,18,workingday
1934,2019-10-09 19:00:00+00:00,798,2,19,workingday
1935,2019-10-09 20:00:00+00:00,513,2,20,workingday
1936,2019-10-09 21:00:00+00:00,442,2,21,workingday
1937,2019-10-09 22:00:00+00:00,369,2,22,workingday
1938,2019-10-09 23:00:00+00:00,180,2,23,workingday
1939,2019-10-10 00:00:00+00:00,110,3,0,workingday
1940,2019-10-10 01:00:00+00:00,52,3,1,workingday
1941,2019-10-10 02:00:00+00:00,31,3,2,workingday
1942,2019-10-10 03:00:00+00:00,47,3,3,workingday
1943,2019-10-10 04:00:00+00:00,134,3,4,workingday
1944,2019-10-10 05:00:00+00:00,564,3,5,workingday
1945,2019-10-10 06:00:00+00:00,1255,3,6,workingday
1946,2019-10-10 07:00:00+00:00,1130,3,7,workingday
1947,2019-10-10 08:00:00+00:00,562,3,8,workingday
1948,2019-10-10 09:00:00+00:00,457,3,9,workingday
1949,2019-10-10 10:00:00+00:00,427,3,10,workingday
1950,2019-10-10 11:00:00+00:00,663,3,11,workingday
1951,2019-10-10 12:00:00+00:00,1027,3,12,workingday
1952,2019-10-10 13:00:00+00:00,963,3,13,workingday
1953,2019-10-10 14:00:00+00:00,889,3,14,workingday
1954,2019-10-10 15:00:00+00:00,1012,3,15,workingday
1955,2019-10-10 16:00:00+00:00,1356,3,16,workingday
1956,2019-10-10 17:00:00+00:00,1237,3,17,workingday
1957,2019-10-10 18:00:00+00:00,1040,3,18,workingday
1958,2019-10-10 19:00:00+00:00,809,3,19,workingday
1959,2019-10-10 20:00:00+00:00,557,3,20,workingday
1960,2019-10-10 21:00:00+00:00,500,3,21,workingday
1961,2019-10-10 22:00:00+00:00,430,3,22,workingday
1962,2019-10-10 23:00:00+00:00,272,3,23,workingday
1963,2019-10-11 00:00:00+00:00,189,4,0,friday
1964,2019-10-11 01:00:00+00:00,87,4,1,friday
1965,2019-10-11 02:00:00+00:00,72,4,2,friday
1966,2019-10-11 03:00:00+00:00,65,4,3,friday
1967,2019-10-11 04:00:00+00:00,137,4,4,friday
1968,2019-10-11 05:00:00+00:00,611,4,5,friday
1969,2019-10-11 06:00:00+00:00,1283,4,6,friday
1970,2019-10-11 07:00:00+00:00,1008,4,7,friday
1971,2019-10-11 08:00:00+00:00,521,4,8,friday
1972,2019-10-11 09:00:00+00:00,445,4,9,friday
1973,2019-10-11 10:00:00+00:00,490,4,10,friday
1974,2019-10-11 11:00:00+00:00,576,4,11,friday
1975,2019-10-11 12:00:00+00:00,1193,4,12,friday
1976,2019-10-11 13:00:00+00:00,1273,4,13,friday
1977,2019-10-11 14:00:00+00:00,909,4,14,friday
1978,2019-10-11 15:00:00+00:00,868,4,15,friday
1979,2019-10-11 16:00:00+00:00,871,4,16,friday
1980,2019-10-11 17:00:00+00:00,919,4,17,friday
1981,2019-10-11 18:00:00+00:00,934,4,18,friday
1982,2019-10-11 19:00:00+00:00,705,4,19,friday
1983,2019-10-11 20:00:00+00:00,512,4,20,friday
1984,2019-10-11 21:00:00+00:00,430,4,21,friday
1985,2019-10-11 22:00:00+00:00,539,4,22,friday
1986,2019-10-11 23:00:00+00:00,506,4,23,friday
1987,2019-10-12 00:00:00+00:00,393,5,0,weekend
1988,2019-10-12 01:00:00+00:00,253,5,1,weekend
1989,2019-10-12 02:00:00+00:00,198,5,2,weekend
1990,2019-10-12 03:00:00+00:00,180,5,3,weekend
1991,2019-10-12 04:00:00+00:00,154,5,4,weekend
1992,2019-10-12 05:00:00+00:00,93,5,5,weekend
1993,2019-10-12 06:00:00+00:00,114,5,6,weekend
1994,2019-10-12 07:00:00+00:00,238,5,7,weekend
1995,2019-10-12 08:00:00+00:00,297,5,8,weekend
1996,2019-10-12 09:00:00+00:00,390,5,9,weekend
1997,2019-10-12 10:00:00+00:00,481,5,10,weekend
1998,2019-10-12 11:00:00+00:00,544,5,11,weekend
1999,2019-10-12 12:00:00+00:00,588,5,12,weekend
2000,2019-10-12 13:00:00+00:00,436,5,13,weekend
2001,2019-10-12 14:00:00+00:00,472,5,14,weekend
2002,2019-10-12 15:00:00+00:00,546,5,15,weekend
2003,2019-10-12 16:00:00+00:00,548,5,16,weekend
2004,2019-10-12 17:00:00+00:00,695,5,17,weekend
2005,2019-10-12 18:00:00+00:00,474,5,18,weekend
2006,2019-10-12 19:00:00+00:00,251,5,19,weekend
2007,2019-10-12 20:00:00+00:00,276,5,20,weekend
2008,2019-10-12 21:00:00+00:00,177,5,21,weekend
2009,2019-10-12 22:00:00+00:00,359,5,22,weekend
2010,2019-10-12 23:00:00+00:00,365,5,23,weekend
2011,2019-10-13 00:00:00+00:00,325,6,0,weekend
2012,2019-10-13 01:00:00+00:00,231,6,1,weekend
2013,2019-10-13 02:00:00+00:00,155,6,2,weekend
2014,2019-10-13 03:00:00+00:00,126,6,3,weekend
2015,2019-10-13 04:00:00+00:00,124,6,4,weekend
2016,2019-10-13 05:00:00+00:00,72,6,5,weekend
2017,2019-10-13 06:00:00+00:00,111,6,6,weekend
2018,2019-10-13 07:00:00+00:00,178,6,7,weekend
2019,2019-10-13 08:00:00+00:00,274,6,8,weekend
2020,2019-10-13 09:00:00+00:00,437,6,9,weekend
2021,2019-10-13 10:00:00+00:00,509,6,10,weekend
2022,2019-10-13 11:00:00+00:00,512,6,11,weekend
2023,2019-10-13 12:00:00+00:00,610,6,12,weekend
2024,2019-10-13 13:00:00+00:00,449,6,13,weekend
2025,2019-10-13 14:00:00+00:00,509,6,14,weekend
2026,2019-10-13 15:00:00+00:00,629,6,15,weekend
2027,2019-10-13 16:00:00+00:00,625,6,16,weekend
2028,2019-10-13 17:00:00+00:00,646,6,17,weekend
2029,2019-10-13 18:00:00+00:00,562,6,18,weekend
2030,2019-10-13 19:00:00+00:00,487,6,19,weekend
2031,2019-10-13 20:00:00+00:00,392,6,20,weekend
2032,2019-10-13 21:00:00+00:00,324,6,21,weekend
2033,2019-10-13 22:00:00+00:00,266,6,22,weekend
2034,2019-10-13 23:00:00+00:00,138,6,23,weekend
2035,2019-10-14 00:00:00+00:00,89,0,0,workingday
2036,2019-10-14 01:00:00+00:00,53,0,1,workingday
2037,2019-10-14 02:00:00+00:00,30,0,2,workingday
2038,2019-10-14 03:00:00+00:00,40,0,3,workingday
2039,2019-10-14 04:00:00+00:00,121,0,4,workingday
2040,2019-10-14 05:00:00+00:00,496,0,5,workingday
2041,2019-10-14 06:00:00+00:00,1049,0,6,workingday
2042,2019-10-14 07:00:00+00:00,977,0,7,workingday
2043,2019-10-14 08:00:00+00:00,403,0,8,workingday
2044,2019-10-14 09:00:00+00:00,331,0,9,workingday
2045,2019-10-14 10:00:00+00:00,227,0,10,workingday
2046,2019-10-14 11:00:00+00:00,452,0,11,workingday
2047,2019-10-14 12:00:00+00:00,847,0,12,workingday
2048,2019-10-14 13:00:00+00:00,885,0,13,workingday
2049,2019-10-14 14:00:00+00:00,719,0,14,workingday
2050,2019-10-14 15:00:00+00:00,855,0,15,workingday
2051,2019-10-14 16:00:00+00:00,289,0,16,workingday
2052,2019-10-14 17:00:00+00:00,275,0,17,workingday
2053,2019-10-14 18:00:00+00:00,408,0,18,workingday
2054,2019-10-14 19:00:00+00:00,405,0,19,workingday
2055,2019-10-14 20:00:00+00:00,307,0,20,workingday
2056,2019-10-14 21:00:00+00:00,210,0,21,workingday
2057,2019-10-14 22:00:00+00:00,187,0,22,workingday
2058,2019-10-14 23:00:00+00:00,80,0,23,workingday
2059,2019-10-15 00:00:00+00:00,54,1,0,workingday
2060,2019-10-15 01:00:00+00:00,28,1,1,workingday
2061,2019-10-15 02:00:00+00:00,20,1,2,workingday
2062,2019-10-15 03:00:00+00:00,45,1,3,workingday
2063,2019-10-15 04:00:00+00:00,115,1,4,workingday
2064,2019-10-15 05:00:00+00:00,507,1,5,workingday
2065,2019-10-15 06:00:00+00:00,1152,1,6,workingday
2066,2019-10-15 07:00:00+00:00,960,1,7,workingday
2067,2019-10-15 08:00:00+00:00,462,1,8,workingday
2068,2019-10-15 09:00:00+00:00,390,1,9,workingday
2069,2019-10-15 10:00:00+00:00,402,1,10,workingday
2070,2019-10-15 11:00:00+00:00,563,1,11,workingday
2071,2019-10-15 12:00:00+00:00,919,1,12,workingday
2072,2019-10-15 13:00:00+00:00,895,1,13,workingday
2073,2019-10-15 14:00:00+00:00,837,1,14,workingday
2074,2019-10-15 15:00:00+00:00,845,1,15,workingday
2075,2019-10-15 16:00:00+00:00,1241,1,16,workingday
2076,2019-10-15 17:00:00+00:00,1141,1,17,workingday
2077,2019-10-15 18:00:00+00:00,931,1,18,workingday
2078,2019-10-15 19:00:00+00:00,643,1,19,workingday
2079,2019-10-15 20:00:00+00:00,369,1,20,workingday
2080,2019-10-15 21:00:00+00:00,316,1,21,workingday
2081,2019-10-15 22:00:00+00:00,265,1,22,workingday
2082,2019-10-15 23:00:00+00:00,143,1,23,workingday
2083,2019-10-16 00:00:00+00:00,65,2,0,workingday
2084,2019-10-16 01:00:00+00:00,38,2,1,workingday
2085,2019-10-16 02:00:00+00:00,24,2,2,workingday
2086,2019-10-16 03:00:00+00:00,45,2,3,workingday
2087,2019-10-16 04:00:00+00:00,107,2,4,workingday
2088,2019-10-16 05:00:00+00:00,484,2,5,workingday
2089,2019-10-16 06:00:00+00:00,1201,2,6,workingday
2090,2019-10-16 07:00:00+00:00,1023,2,7,workingday
2091,2019-10-16 08:00:00+00:00,482,2,8,workingday
2092,2019-10-16 09:00:00+00:00,378,2,9,workingday
2093,2019-10-16 10:00:00+00:00,424,2,10,workingday
2094,2019-10-16 11:00:00+00:00,592,2,11,workingday
2095,2019-10-16 12:00:00+00:00,943,2,12,workingday
2096,2019-10-16 13:00:00+00:00,896,2,13,workingday
2097,2019-10-16 14:00:00+00:00,824,2,14,workingday
2098,2019-10-16 15:00:00+00:00,880,2,15,workingday
2099,2019-10-16 16:00:00+00:00,1239,2,16,workingday
2100,2019-10-16 17:00:00+00:00,1158,2,17,workingday
2101,2019-10-16 18:00:00+00:00,895,2,18,workingday
2102,2019-10-16 19:00:00+00:00,674,2,19,workingday
2103,2019-10-16 20:00:00+00:00,449,2,20,workingday
2104,2019-10-16 21:00:00+00:00,399,2,21,workingday
2105,2019-10-16 22:00:00+00:00,312,2,22,workingday
2106,2019-10-16 23:00:00+00:00,173,2,23,workingday
2107,2019-10-17 00:00:00+00:00,101,3,0,workingday
2108,2019-10-17 01:00:00+00:00,62,3,1,workingday
2109,2019-10-17 02:00:00+00:00,24,3,2,workingday
2110,2019-10-17 03:00:00+00:00,45,3,3,workingday
2111,2019-10-17 04:00:00+00:00,113,3,4,workingday
2112,2019-10-17 05:00:00+00:00,298,3,5,workingday
2113,2019-10-17 06:00:00+00:00,809,3,6,workingday
2114,2019-10-17 07:00:00+00:00,492,3,7,workingday
2115,2019-10-17 08:00:00+00:00,189,3,8,workingday
2116,2019-10-17 09:00:00+00:00,270,3,9,workingday
2117,2019-10-17 10:00:00+00:00,354,3,10,workingday
2118,2019-10-17 11:00:00+00:00,532,3,11,workingday
2119,2019-10-17 12:00:00+00:00,778,3,12,workingday
2120,2019-10-17 13:00:00+00:00,810,3,13,workingday
2121,2019-10-17 14:00:00+00:00,721,3,14,workingday
2122,2019-10-17 15:00:00+00:00,789,3,15,workingday
2123,2019-10-17 16:00:00+00:00,1148,3,16,workingday
2124,2019-10-17 17:00:00+00:00,1016,3,17,workingday
2125,2019-10-17 18:00:00+00:00,874,3,18,workingday
2126,2019-10-17 19:00:00+00:00,656,3,19,workingday
2127,2019-10-17 20:00:00+00:00,429,3,20,workingday
2128,2019-10-17 21:00:00+00:00,460,3,21,workingday
2129,2019-10-17 22:00:00+00:00,354,3,22,workingday
2130,2019-10-17 23:00:00+00:00,197,3,23,workingday
2131,2019-10-18 00:00:00+00:00,115,4,0,friday
2132,2019-10-18 01:00:00+00:00,73,4,1,friday
2133,2019-10-18 02:00:00+00:00,43,4,2,friday
2134,2019-10-18 03:00:00+00:00,57,4,3,friday
2135,2019-10-18 04:00:00+00:00,121,4,4,friday
2136,2019-10-18 05:00:00+00:00,432,4,5,friday
2137,2019-10-18 06:00:00+00:00,914,4,6,friday
2138,2019-10-18 07:00:00+00:00,782,4,7,friday
2139,2019-10-18 08:00:00+00:00,431,4,8,friday
2140,2019-10-18 09:00:00+00:00,375,4,9,friday
2141,2019-10-18 10:00:00+00:00,368,4,10,friday
2142,2019-10-18 11:00:00+00:00,532,4,11,friday
2143,2019-10-18 12:00:00+00:00,1080,4,12,friday
2144,2019-10-18 13:00:00+00:00,1211,4,13,friday
2145,2019-10-18 14:00:00+00:00,849,4,14,friday
2146,2019-10-18 15:00:00+00:00,770,4,15,friday
